time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
0.005000,nan,0.000262,0.000000
0.010000,0.169616,0.036695,0.000003
0.015000,nan,0.034640,0.000003
0.020000,-0.175517,-0.005102,-0.000001
0.025000,nan,-0.004962,-0.000012
0.030000,-0.000679,-0.004883,-0.000025
0.035000,nan,-0.006550,-0.000037
0.040000,0.021182,-0.002342,-0.000048
0.045000,nan,-0.001670,-0.000058
0.050000,0.017049,-0.000007,-0.000065
0.055000,nan,0.001721,-0.000065
0.060000,-0.127868,-0.015571,-0.000055
0.065000,nan,-0.018413,-0.000038
0.070000,0.030597,-0.012486,-0.000010
0.075000,nan,-0.010325,0.000028
0.080000,0.147546,0.007020,0.000072
0.085000,nan,0.010634,0.000113
0.090000,0.147444,0.026666,0.000148
0.095000,nan,0.025875,0.000179
0.100000,0.084098,0.031317,0.000208
0.105000,nan,0.031400,0.000236
0.110000,-0.057432,0.020636,0.000265
0.115000,nan,0.020940,0.000296
0.120000,-0.058355,0.013396,0.000330
0.125000,nan,0.015194,0.000368
0.130000,0.051013,0.019229,0.000409
0.135000,nan,0.016081,0.000456
0.140000,0.103482,0.025973,0.000506
0.145000,nan,0.024034,0.000553
0.150000,0.022606,0.023246,0.000595
0.155000,nan,0.020408,0.000630
0.160000,-0.116199,0.007480,0.000656
0.165000,nan,0.007021,0.000677
0.170000,0.059448,0.013307,0.000692
0.175000,nan,0.012990,0.000704
0.180000,0.106445,0.021719,0.000712
0.185000,nan,0.018716,0.000721
0.190000,0.013606,0.016373,0.000731
0.195000,nan,0.015775,0.000742
0.200000,-0.080835,0.006785,0.000755
0.205000,nan,0.006967,0.000773
0.210000,-0.103496,-0.003594,0.000791
0.215000,nan,-0.004759,0.000811
0.220000,-0.043983,-0.009404,0.000834
0.225000,nan,-0.007327,0.000859
0.230000,0.067356,0.000323,0.000887
0.235000,nan,0.001781,0.000916
0.240000,-0.146716,-0.012091,0.000945
0.245000,nan,-0.009287,0.000973
0.250000,0.045589,-0.003583,0.000996
0.255000,nan,-0.008859,0.001012
0.260000,0.204316,0.009510,0.001026
0.265000,nan,0.011420,0.001038
0.270000,-0.025314,0.010972,0.001044
0.275000,nan,0.011609,0.001047
0.280000,-0.075498,0.003789,0.001048
0.285000,nan,0.003550,0.001048
0.290000,-0.021792,0.001164,0.001047
0.295000,nan,0.001436,0.001044
0.300000,-0.036168,-0.000930,0.001040
0.305000,nan,0.001398,0.001034
0.310000,-0.126831,-0.011257,0.001027
0.314999,nan,-0.010599,0.001019
0.319999,0.147026,0.005156,0.001011
0.324999,nan,0.006670,0.001003
0.329999,0.074607,0.011813,0.000996
0.334999,nan,0.013112,0.000989
0.339999,0.051086,0.016552,0.000985
0.344999,nan,0.016198,0.000983
0.349999,0.003189,0.013777,0.000980
0.354999,nan,0.012915,0.000974
0.359999,-0.062078,0.006271,0.000967
0.364999,nan,0.005377,0.000962
0.369999,-0.049762,0.001415,0.000957
0.374999,nan,-0.000142,0.000951
0.379999,0.202394,0.019129,0.000949
0.384999,nan,0.017965,0.000947
0.389999,0.019230,0.020762,0.000946
0.394998,nan,0.017495,0.000943
0.399998,0.076742,0.020046,0.000939
0.404998,nan,0.022575,0.000933
0.409998,-0.047025,0.016843,0.000923
0.414998,nan,0.018694,0.000905
0.419998,-0.010394,0.014673,0.000881
0.424998,nan,0.015653,0.000851
0.429998,-0.265870,-0.011728,0.000817
0.434998,nan,-0.013227,0.000783
0.439998,0.013560,-0.009985,0.000751
0.444998,nan,-0.009752,0.000723
0.449998,-0.147858,-0.023121,0.000700
0.454998,nan,-0.025500,0.000679
0.459998,0.033589,-0.020576,0.000657
0.464998,nan,-0.021625,0.000632
0.469997,0.221371,0.004305,0.000603
0.474997,nan,0.007168,0.000574
0.479997,-0.311735,-0.022984,0.000550
0.484997,nan,-0.022023,0.000535
0.489997,0.074586,-0.011898,0.000527
0.494997,nan,-0.008719,0.000528
0.499997,-0.151830,-0.022061,0.000540
0.504997,nan,-0.023049,0.000558
0.509997,0.177845,-0.005114,0.000582
0.514997,nan,-0.007502,0.000610
0.519997,-0.006894,-0.008969,0.000639
0.524997,nan,-0.010233,0.000669
0.529997,-0.008232,-0.009422,0.000696
0.534997,nan,-0.008121,0.000717
0.539997,0.062214,0.000052,0.000730
0.544997,nan,-0.000813,0.000737
0.549996,0.140976,0.012302,0.000742
0.554996,nan,0.010146,0.000750
0.559996,-0.095788,-0.000242,0.000751
0.564996,nan,-0.000279,0.000744
0.569996,0.161902,0.016412,0.000728
0.574996,nan,0.019230,0.000703
0.579996,0.001343,0.017058,0.000676
0.584996,nan,0.015785,0.000650
0.589996,0.020746,0.015429,0.000628
0.594996,nan,0.013309,0.000610
0.599996,0.099558,0.022648,0.000596
0.604996,nan,0.022167,0.000587
0.609996,0.033338,0.024344,0.000578
0.614996,nan,0.024292,0.000569
0.619996,-0.167077,0.003601,0.000558
0.624996,nan,0.001434,0.000543
0.629995,-0.136563,-0.012588,0.000529
0.634995,nan,-0.014576,0.000520
0.639995,0.034702,-0.011195,0.000516
0.644995,nan,-0.011095,0.000516
0.649995,-0.030276,-0.016309,0.000522
0.654995,nan,-0.016690,0.000534
0.659995,-0.012831,-0.014344,0.000548
0.664995,nan,-0.012328,0.000561
0.669995,0.072734,-0.004537,0.000578
0.674995,nan,-0.007237,0.000601
0.679995,-0.130544,-0.018060,0.000630
0.684995,nan,-0.017924,0.000663
0.689995,0.101720,-0.007331,0.000699
0.694995,nan,-0.006761,0.000735
0.699995,0.269935,0.018456,0.000767
0.704994,nan,0.020890,0.000797
0.709994,0.050505,0.023117,0.000824
0.714994,nan,0.023570,0.000844
0.719994,-0.132564,0.009344,0.000856
0.724994,nan,0.010884,0.000862
0.729994,-0.042608,0.002058,0.000863
0.734994,nan,0.005722,0.000861
0.739994,0.049202,0.009366,0.000856
0.744994,nan,0.008486,0.000851
0.749994,-0.007983,0.007764,0.000845
0.754994,nan,0.010248,0.000843
0.759994,-0.002874,0.008257,0.000847
0.764994,nan,0.007955,0.000852
0.769994,0.039239,0.012833,0.000855
0.774994,nan,0.013724,0.000856
0.779994,-0.014093,0.011791,0.000858
0.784993,nan,0.009895,0.000866
0.789993,-0.043070,0.003276,0.000880
0.794993,nan,0.004146,0.000900
0.799993,-0.129612,-0.008190,0.000922
0.804993,nan,-0.005878,0.000942
0.809993,0.000275,-0.003917,0.000957
0.814993,nan,-0.005715,0.000968
0.819993,-0.168023,-0.023158,0.000974
0.824993,nan,-0.019372,0.000972
0.829993,-0.146345,-0.033038,0.000964
0.834993,nan,-0.035988,0.000952
0.839993,-0.042722,-0.035968,0.000938
0.844993,nan,-0.036398,0.000923
0.849993,-0.070467,-0.042993,0.000910
0.854993,nan,-0.042590,0.000895
0.859993,0.023226,-0.036132,0.000878
0.864992,nan,-0.037706,0.000859
0.869992,-0.038290,-0.038003,0.000843
0.874992,nan,-0.037358,0.000828
0.879992,-0.079471,-0.042483,0.000814
0.884992,nan,-0.043677,0.000797
0.889992,-0.075894,-0.046114,0.000775
0.894992,nan,-0.047680,0.000745
0.899992,-0.071701,-0.050860,0.000709
0.904992,nan,-0.048746,0.000669
0.909992,-0.003940,-0.046300,0.000624
0.914992,nan,-0.047290,0.000570
0.919992,0.146195,-0.029215,0.000508
0.924992,nan,-0.030191,0.000442
0.929992,0.222635,-0.008246,0.000370
0.934992,nan,-0.008047,0.000295
0.939991,-0.079828,-0.015985,0.000222
0.944991,nan,-0.017198,0.000153
0.949991,0.044314,-0.010691,0.000091
0.954991,nan,-0.007879,0.000040
0.959991,0.024345,-0.004155,0.000003
0.964991,nan,-0.004747,-0.000022
0.969991,-0.016039,-0.005879,-0.000037
0.974991,nan,-0.007429,-0.000046
0.979991,0.021595,-0.003656,-0.000048
0.984991,nan,-0.001517,-0.000045
0.989991,0.006652,-0.000945,-0.000041
0.994991,nan,-0.000502,-0.000035
0.999991,-0.060509,-0.005361,-0.000027
1.004991,nan,-0.004725,-0.000019
1.009991,-0.052200,-0.010865,-0.000011
1.014991,nan,-0.009639,-0.000004
1.019992,0.090351,-0.003050,0.000003
1.024992,nan,-0.003004,0.000011
1.029992,-0.067501,-0.009580,0.000018
1.034992,nan,-0.009252,0.000026
1.039993,0.137018,0.005528,0.000035
1.044993,nan,0.004180,0.000042
1.049993,0.058024,0.010037,0.000044
1.054993,nan,0.012098,0.000046
1.059994,0.169397,0.026689,0.000043
1.064994,nan,0.028324,0.000036
1.069994,-0.002461,0.025918,0.000030
1.074994,nan,0.027452,0.000025
1.079994,0.065060,0.032390,0.000020
1.084995,nan,0.035139,0.000012
1.089995,-0.048619,0.026106,0.000004
1.094995,nan,0.022872,-0.000007
1.099995,0.068041,0.029563,-0.000022
1.104996,nan,0.030986,-0.000041
1.109996,-0.032001,0.024723,-0.000064
1.114996,nan,0.023864,-0.000090
1.119996,-0.000549,0.021613,-0.000118
1.124997,nan,0.023255,-0.000150
1.129997,0.049348,0.026528,-0.000183
1.134997,nan,0.026810,-0.000217
1.139997,0.170880,0.039755,-0.000249
1.144997,nan,0.044201,-0.000280
1.149998,0.094150,0.049891,-0.000312
1.154998,nan,0.052132,-0.000344
1.159998,-0.018797,0.047269,-0.000372
1.164998,nan,0.047092,-0.000394
1.169999,-0.148620,0.027631,-0.000410
1.174999,nan,0.028217,-0.000419
1.179999,-0.028629,0.023416,-0.000424
1.184999,nan,0.023109,-0.000427
1.190000,0.034365,0.024929,-0.000426
1.195000,nan,0.024771,-0.000423
1.200000,-0.154520,0.008659,-0.000419
1.205000,nan,0.007176,-0.000414
1.210001,-0.116741,-0.004509,-0.000404
1.215001,nan,-0.006610,-0.000386
1.220001,0.091003,0.003534,-0.000365
1.225001,nan,0.004608,-0.000344
1.230001,-0.123114,-0.007863,-0.000323
1.235002,nan,-0.008291,-0.000303
1.240002,-0.151836,-0.021525,-0.000284
1.245002,nan,-0.022841,-0.000269
1.250002,-0.129552,-0.035043,-0.000257
1.255003,nan,-0.034468,-0.000248
1.260003,0.146190,-0.017813,-0.000243
1.265003,nan,-0.016418,-0.000246
1.270003,0.039153,-0.007959,-0.000254
1.275004,nan,-0.007904,-0.000266
1.280004,0.102291,0.001312,-0.000281
1.285004,nan,-0.001634,-0.000296
1.290004,-0.152980,-0.015420,-0.000313
1.295004,nan,-0.014332,-0.000331
1.300005,-0.072820,-0.020608,-0.000351
1.305005,nan,-0.021947,-0.000371
1.310005,-0.041511,-0.021338,-0.000387
1.315005,nan,-0.023216,-0.000399
1.320006,-0.036020,-0.023264,-0.000414
1.325006,nan,-0.025633,-0.000429
1.330006,0.108242,-0.012938,-0.000438
1.335006,nan,-0.012011,-0.000444
1.340007,-0.037592,-0.014861,-0.000451
1.345007,nan,-0.016838,-0.000461
1.350007,0.043487,-0.008351,-0.000469
1.355007,nan,-0.006126,-0.000475
1.360008,0.100230,0.003908,-0.000484
1.365008,nan,0.002973,-0.000492
1.370008,0.029670,0.006861,-0.000496
1.375008,nan,0.008983,-0.000497
1.380008,0.125206,0.019768,-0.000500
1.385009,nan,0.022451,-0.000503
1.390009,-0.039865,0.016860,-0.000503
1.395009,nan,0.016704,-0.000499
1.400009,0.095846,0.023072,-0.000490
1.405010,nan,0.021188,-0.000476
1.410010,0.014820,0.019522,-0.000461
1.415010,nan,0.018391,-0.000445
1.420010,-0.071182,0.009815,-0.000429
1.425011,nan,0.012421,-0.000412
1.430011,-0.084899,0.003667,-0.000398
1.435011,nan,0.003235,-0.000386
1.440011,-0.111909,-0.007067,-0.000371
1.445011,nan,-0.006022,-0.000352
1.450012,-0.003058,-0.006540,-0.000330
1.455012,nan,-0.003442,-0.000311
1.460012,-0.093891,-0.012817,-0.000292
1.465012,nan,-0.012699,-0.000270
1.470013,-0.064949,-0.017582,-0.000245
1.475013,nan,-0.020732,-0.000214
1.480013,0.027561,-0.016502,-0.000178
1.485013,nan,-0.017493,-0.000139
1.490014,0.234146,0.008366,-0.000095
1.495014,nan,0.009354,-0.000046
1.500014,0.039538,0.011127,0.000005
1.505014,nan,0.012846,0.000055
1.510015,0.131616,0.025256,0.000105
1.515015,nan,0.027096,0.000153
1.520015,0.004574,0.026761,0.000199
1.525015,nan,0.027222,0.000246
1.530015,0.033933,0.026476,0.000296
1.535016,nan,0.030000,0.000348
1.540016,-0.131111,0.013972,0.000400
1.545016,nan,0.015143,0.000451
1.550016,-0.081202,0.004743,0.000503
1.555017,nan,0.004856,0.000555
1.560017,0.012602,0.004866,0.000604
1.565017,nan,0.006485,0.000648
1.570017,-0.087983,0.000355,0.000687
1.575018,nan,0.002173,0.000720
1.580018,0.195479,0.022982,0.000744
1.585018,nan,0.023552,0.000763
1.590018,-0.186648,0.005515,0.000776
1.595019,nan,0.006543,0.000784
1.600019,-0.064616,-0.000231,0.000793
1.605019,nan,-0.001687,0.000805
1.610019,-0.063615,-0.008002,0.000820
1.615019,nan,-0.006887,0.000837
1.620020,-0.022892,-0.008824,0.000855
1.625020,nan,-0.009226,0.000870
1.630020,-0.010660,-0.010973,0.000883
1.635020,nan,-0.012230,0.000901
1.640021,0.007231,-0.009288,0.000922
1.645021,nan,-0.009771,0.000945
1.650021,-0.121550,-0.021980,0.000970
1.655021,nan,-0.023601,0.000999
1.660022,0.023856,-0.020889,0.001037
1.665022,nan,-0.021022,0.001079
1.670022,0.125929,-0.005948,0.001121
1.675022,nan,-0.009735,0.001161
1.680022,0.084531,0.000922,0.001198
1.685023,nan,0.001466,0.001228
1.690023,-0.079587,-0.005789,0.001248
1.695023,nan,-0.004414,0.001266
1.700023,0.032987,-0.002279,0.001285
1.705024,nan,0.002144,0.001308
1.710024,-0.117295,-0.008418,0.001336
1.715024,nan,-0.006042,0.001366
1.720024,0.040934,-0.002737,0.001399
1.725025,nan,-0.003684,0.001429
1.730025,-0.009362,-0.003796,0.001455
1.735025,nan,-0.005649,0.001477
1.740025,-0.135372,-0.017662,0.001497
1.745026,nan,-0.014897,0.001510
1.750026,-0.175475,-0.029737,0.001514
1.755026,nan,-0.028338,0.001510
1.760026,0.078876,-0.018620,0.001502
1.765026,nan,-0.020687,0.001494
1.770027,-0.101230,-0.028087,0.001486
1.775027,nan,-0.029739,0.001481
1.780027,-0.053721,-0.033351,0.001480
1.785027,nan,-0.034690,0.001479
1.790028,0.150672,-0.018145,0.001476
1.795028,nan,-0.017507,0.001468
1.800028,-0.058237,-0.022596,0.001458
1.805028,nan,-0.020277,0.001443
1.810029,-0.078528,-0.026679,0.001421
1.815029,nan,-0.027990,0.001396
1.820029,0.024532,-0.022505,0.001372
1.825029,nan,-0.024915,0.001349
1.830029,-0.045944,-0.027999,0.001327
1.835030,nan,-0.025408,0.001301
1.840030,0.146225,-0.006992,0.001271
1.845030,nan,-0.007955,0.001238
1.850030,0.054953,-0.002027,0.001205
1.855031,nan,-0.001107,0.001174
1.860031,-0.038987,-0.004131,0.001144
1.865031,nan,-0.005026,0.001117
1.870031,-0.037032,-0.006894,0.001092
1.875032,nan,-0.008057,0.001068
1.880032,-0.132481,-0.018869,0.001043
1.885032,nan,-0.017153,0.001021
1.890032,-0.092568,-0.026360,0.001005
1.895033,nan,-0.025097,0.000995
1.900033,0.121019,-0.010364,0.000989
1.905033,nan,-0.010347,0.000987
1.910033,-0.137155,-0.021888,0.000989
1.915033,nan,-0.021111,0.000995
1.920034,-0.047430,-0.023850,0.001003
1.925034,nan,-0.024408,0.001008
1.930034,-0.001835,-0.023243,0.001012
1.935034,nan,-0.026886,0.001015
1.940035,-0.007858,-0.027552,0.001017
1.945035,nan,-0.025803,0.001021
1.950035,0.184440,-0.005918,0.001030
1.955035,nan,-0.004147,0.001044
1.960036,0.182254,0.014991,0.001065
1.965036,nan,0.018349,0.001091
1.970036,-0.048392,0.011056,0.001118
1.975036,nan,0.007319,0.001146
1.980036,-0.104116,-0.002360,0.001177
1.985037,nan,-0.004658,0.001211
1.990037,0.072086,0.005469,0.001243
1.995037,nan,0.003656,0.001273
2.000037,-0.144318,-0.009671,0.001297
2.005037,nan,-0.009208,0.001314
2.010037,-0.055271,-0.014376,0.001329
2.015036,nan,-0.014047,0.001343
2.020036,-0.215726,-0.034967,0.001358
2.025036,nan,-0.033805,0.001375
2.030035,-0.073237,-0.039150,0.001395
2.035035,nan,-0.037403,0.001414
2.040035,-0.065557,-0.038970,0.001432
2.045034,nan,-0.036877,0.001451
2.050034,-0.117363,-0.047120,0.001470
2.055033,nan,-0.046794,0.001488
2.060033,-0.156102,-0.058286,0.001509
2.065033,nan,-0.057438,0.001535
2.070032,0.029765,-0.050515,0.001565
2.075032,nan,-0.053293,0.001596
2.080032,0.009565,-0.049337,0.001631
2.085031,nan,-0.046562,0.001669
2.090031,-0.339323,-0.075100,0.001711
2.095031,nan,-0.076814,0.001754
2.100030,0.162844,-0.055628,0.001800
2.105030,nan,-0.055837,0.001849
2.110029,-0.060639,-0.055601,0.001903
2.115029,nan,-0.058598,0.001962
2.120029,0.168798,-0.035769,0.002027
2.125028,nan,-0.038665,0.002094
2.130028,-0.131611,-0.046450,0.002159
2.135028,nan,-0.048774,0.002224
2.140027,-0.096305,-0.055492,0.002288
2.145027,nan,-0.056460,0.002344
2.150027,0.019937,-0.049335,0.002391
2.155026,nan,-0.051471,0.002429
2.160026,-0.088255,-0.056839,0.002457
2.165025,nan,-0.055515,0.002472
2.170025,0.102273,-0.041013,0.002475
2.175025,nan,-0.044836,0.002460
2.180024,-0.038431,-0.042051,0.002428
2.185024,nan,-0.042023,0.002382
2.190024,-0.003783,-0.038822,0.002329
2.195023,nan,-0.039548,0.002268
2.200023,-0.013431,-0.038046,0.002206
2.205023,nan,-0.035601,0.002148
2.210022,-0.002026,-0.032839,0.002090
2.215022,nan,-0.033348,0.002030
2.220021,-0.006698,-0.029582,0.001968
2.225021,nan,-0.028865,0.001903
2.230021,0.173716,-0.011066,0.001832
2.235020,nan,-0.011228,0.001758
2.240020,-0.110530,-0.021526,0.001681
2.245020,nan,-0.022194,0.001602
2.250019,0.054177,-0.017217,0.001525
2.255019,nan,-0.016327,0.001453
2.260019,-0.144387,-0.026265,0.001384
2.265018,nan,-0.026684,0.001321
2.270018,0.030745,-0.021414,0.001266
2.275017,nan,-0.023015,0.001215
2.280017,0.087154,-0.013421,0.001161
2.285017,nan,-0.010766,0.001101
2.290016,-0.109421,-0.022266,0.001041
2.295016,nan,-0.017602,0.000980
2.300016,0.089147,-0.008763,0.000915
2.305015,nan,-0.008011,0.000845
2.310015,-0.089822,-0.014612,0.000766
2.315015,nan,-0.013367,0.000685
2.320014,0.124057,0.001492,0.000612
2.325014,nan,0.002798,0.000549
2.330014,0.074074,0.008672,0.000496
2.335013,nan,0.009280,0.000447
2.340013,0.009055,0.011810,0.000400
2.345012,nan,0.013125,0.000360
2.350012,-0.106419,-0.000901,0.000325
2.355012,nan,-0.003619,0.000300
2.360011,0.000468,-0.002341,0.000288
2.365011,nan,-0.001636,0.000292
2.370011,0.032975,0.000662,0.000307
2.375010,nan,0.001388,0.000331
2.380010,0.126256,0.013665,0.000359
2.385010,nan,0.013840,0.000394
2.390009,-0.242859,-0.011847,0.000438
2.395009,nan,-0.010836,0.000492
2.400008,0.110397,-0.001864,0.000553
2.405008,nan,-0.001995,0.000622
2.410008,-0.036111,-0.005068,0.000695
2.415007,nan,-0.001896,0.000765
2.420007,-0.157578,-0.013474,0.000835
2.425007,nan,-0.016508,0.000902
2.430006,-0.040666,-0.019723,0.000962
2.435006,nan,-0.018956,0.001012
2.440006,-0.190837,-0.035550,0.001052
2.445005,nan,-0.034833,0.001084
2.450005,-0.062833,-0.035173,0.001110
2.455004,nan,-0.032844,0.001132
2.460004,0.170627,-0.013278,0.001147
2.465004,nan,-0.012367,0.001156
2.470003,-0.011471,-0.010898,0.001157
2.475003,nan,-0.009773,0.001149
2.480003,0.074548,-0.001480,0.001134
2.485002,nan,-0.000958,0.001118
2.490002,-0.158037,-0.016296,0.001098
2.495002,nan,-0.013265,0.001074
2.500001,0.096608,-0.000763,0.001040
2.505001,nan,-0.001343,0.000994
2.510000,0.057836,0.002318,0.000942
2.515000,nan,0.002680,0.000890
2.520000,0.044379,0.007801,0.000842
2.524999,nan,0.006147,0.000796
2.529999,-0.051161,0.002036,0.000751
2.534999,nan,0.001031,0.000707
2.539998,0.036088,0.003883,0.000665
2.544998,nan,0.004473,0.000621
2.549998,0.174844,0.020403,0.000577
2.554997,nan,0.019869,0.000534
2.559997,0.010023,0.019527,0.000494
2.564996,nan,0.020250,0.000456
2.569996,0.020054,0.019569,0.000422
2.574996,nan,0.018967,0.000393
2.579995,-0.140290,0.001693,0.000370
2.584995,nan,0.001243,0.000350
2.589995,-0.043311,-0.001054,0.000329
2.594994,nan,-0.000442,0.000310
2.599994,0.132649,0.012694,0.000292
2.604994,nan,0.014116,0.000271
2.609993,-0.065928,0.005391,0.000243
2.614993,nan,0.008229,0.000210
2.619992,0.105979,0.018741,0.000173
2.624992,nan,0.022780,0.000130
2.629992,0.134398,0.032358,0.000078
2.634991,nan,0.031639,0.000020
2.639991,0.217620,0.050629,-0.000044
2.644991,nan,0.048760,-0.000109
2.649990,-0.016081,0.042677,-0.000172
2.654990,nan,0.043117,-0.000232
2.659990,0.110455,0.049643,-0.000289
2.664989,nan,0.049210,-0.000343
2.669989,0.118386,0.053982,-0.000394
2.674989,nan,0.055459,-0.000444
2.679988,-0.114746,0.042093,-0.000489
2.684988,nan,0.041393,-0.000525
2.689987,0.044712,0.044621,-0.000552
2.694987,nan,0.040449,-0.000575
2.699987,0.022207,0.037778,-0.000594
2.704986,nan,0.041670,-0.000609
2.709986,-0.092226,0.028926,-0.000624
2.714986,nan,0.031221,-0.000636
2.719985,0.099065,0.038807,-0.000649
2.724985,nan,0.038927,-0.000661
2.729985,-0.114827,0.023452,-0.000670
2.734984,nan,0.024825,-0.000678
2.739984,0.051750,0.027542,-0.000684
2.744983,nan,0.026333,-0.000693
2.749983,0.060272,0.028360,-0.000709
2.754983,nan,0.027164,-0.000729
2.759982,-0.079161,0.014994,-0.000754
2.764982,nan,0.013417,-0.000782
2.769982,0.038630,0.017239,-0.000810
2.774981,nan,0.016850,-0.000834
2.779981,-0.095791,0.004633,-0.000849
2.784981,nan,0.004028,-0.000858
2.789980,-0.125576,-0.008847,-0.000859
2.794980,nan,-0.010903,-0.000854
2.799979,-0.178994,-0.026200,-0.000841
2.804979,nan,-0.025270,-0.000819
2.809979,0.202555,-0.003757,-0.000786
2.814978,nan,-0.006564,-0.000749
2.819978,0.015904,-0.006771,-0.000710
2.824978,nan,-0.006181,-0.000670
2.829977,-0.084869,-0.012500,-0.000622
2.834977,nan,-0.012743,-0.000570
2.839977,-0.170088,-0.030051,-0.000519
2.844976,nan,-0.028676,-0.000473
2.849976,0.107570,-0.015884,-0.000431
2.854975,nan,-0.017405,-0.000398
2.859975,0.074853,-0.008736,-0.000376
2.864975,nan,-0.008189,-0.000361
2.869974,0.149996,0.007388,-0.000353
2.874974,nan,0.005942,-0.000355
2.879974,0.078877,0.012018,-0.000365
2.884973,nan,0.008603,-0.000379
2.889973,0.052694,0.011624,-0.000399
2.894973,nan,0.010145,-0.000420
2.899972,-0.151979,-0.004232,-0.000446
2.904972,nan,-0.006716,-0.000474
2.909971,-0.243319,-0.028967,-0.000505
2.914971,nan,-0.027069,-0.000535
2.919971,-0.047598,-0.030180,-0.000564
2.924970,nan,-0.026906,-0.000596
2.929970,0.015525,-0.022532,-0.000630
2.934970,nan,-0.023209,-0.000665
2.939969,-0.002703,-0.020912,-0.000702
2.944969,nan,-0.020049,-0.000738
2.949969,-0.041004,-0.022406,-0.000771
2.954968,nan,-0.022057,-0.000798
2.959968,0.038787,-0.015784,-0.000820
2.964967,nan,-0.014463,-0.000836
2.969967,0.058513,-0.006732,-0.000843
2.974967,nan,-0.009004,-0.000836
2.979966,0.112121,0.000294,-0.000817
2.984966,nan,-0.000195,-0.000788
2.989966,0.100551,0.007971,-0.000751
2.994965,nan,0.008749,-0.000711
2.999965,0.268040,0.033716,-0.000671
3.004965,nan,0.036574,-0.000635
3.009964,0.024155,0.035127,-0.000600
3.014964,nan,0.036343,-0.000564
3.019964,0.018294,0.032241,-0.000523
3.024963,nan,0.029426,-0.000472
3.029963,0.033928,0.031265,-0.000402
3.034962,nan,0.032730,-0.000305
3.039962,-0.022522,0.027349,-0.000175
3.044962,nan,0.026806,-0.000008
3.049961,0.118767,0.034160,0.000204
3.054961,nan,0.034311,0.000472
3.059961,0.027569,0.034829,0.000805
3.064960,nan,0.034906,0.001214
3.069960,0.093543,0.043608,0.001709
3.074960,nan,0.043504,0.002300
3.079959,-0.052891,0.032108,0.002995
3.084959,nan,0.034733,0.003808
3.089958,-0.083125,0.026852,0.004750
3.094958,nan,0.026376,0.005832
3.099958,0.023186,0.028063,0.007067
3.104957,nan,0.030223,0.008463
3.109957,0.229145,0.052117,0.010026
3.114957,nan,0.055777,0.011764
3.119956,0.078291,0.059721,0.013684
3.124956,nan,0.061201,0.015786
3.129956,0.226463,0.080566,0.018065
3.134955,nan,0.081960,0.020523
3.139955,0.160507,0.091574,0.023161
3.144954,nan,0.095320,0.025981
3.149954,0.110045,0.100268,0.028983
3.154954,nan,0.110737,0.032169
3.159953,0.076153,0.107983,0.035537
3.164953,nan,0.110685,0.039085
3.169953,-0.169594,0.085416,0.042806
3.174952,nan,0.088112,0.046698
3.179952,0.183644,0.100319,0.050763
3.184952,nan,0.103993,0.055004
3.189951,-0.142145,0.085128,0.059423
3.194951,nan,0.093287,0.064021
3.199950,0.056832,0.094796,0.068792
3.204950,nan,0.097310,0.073729
3.209950,0.153495,0.107908,0.078827
3.214949,nan,0.110317,0.084081
3.219949,0.161474,0.121914,0.089484
3.224949,nan,0.133825,0.095032
3.229948,0.096811,0.135182,0.100725
3.234948,nan,0.144318,0.106565
3.239948,0.113187,0.143882,0.112544
3.244947,nan,0.151162,0.118656
3.249947,0.097424,0.152129,0.124907
3.254946,nan,0.161978,0.131302
3.259946,0.198192,0.171309,0.137837
3.264946,nan,0.180022,0.144498
3.269945,0.075799,0.172378,0.151274
3.274945,nan,0.185145,0.158146
3.279945,0.143877,0.186776,0.165095
3.284944,nan,0.194819,0.172115
3.289944,0.259957,0.206870,0.179198
3.294944,nan,0.214065,0.186335
3.299943,0.277009,0.225338,0.193493
3.304943,nan,0.231349,0.200626
3.309942,0.336390,0.250318,0.207687
3.314942,nan,0.260347,0.214614
3.319942,-0.047764,0.234781,0.221324
3.324941,nan,0.244981,0.227748
3.329941,0.528030,0.275558,0.233840
3.334941,nan,0.278705,0.239569
3.339940,0.180005,0.272791,0.244936
3.344940,nan,0.278786,0.249950
3.349940,0.246858,0.280317,0.254640
3.354939,nan,0.279848,0.259040
3.359939,0.238548,0.279826,0.263187
3.364938,nan,0.284335,0.267118
3.369938,0.367409,0.294351,0.270886
3.374938,nan,0.296068,0.274535
3.379937,0.163765,0.285063,0.278105
3.384937,nan,0.288229,0.281638
3.389937,0.321477,0.294884,0.285173
3.394936,nan,0.299146,0.288742
3.399936,0.294667,0.300112,0.292377
3.404936,nan,0.307002,0.296092
3.409935,0.442906,0.324560,0.299893
3.414935,nan,0.326227,0.303786
3.419935,0.281332,0.324461,0.307769
3.424934,nan,0.326783,0.311844
3.429934,0.241269,0.320120,0.316013
3.434933,nan,0.320693,0.320288
3.439933,0.205579,0.314609,0.324671
3.444933,nan,0.320626,0.329166
3.449932,0.540919,0.344350,0.333789
3.454932,nan,0.349851,0.338541
3.459932,0.221159,0.339527,0.343425
3.464931,nan,0.345681,0.348449
3.469931,0.551193,0.367643,0.353615
3.474931,nan,0.372456,0.358918
3.479930,0.397590,0.379553,0.364356
3.484930,nan,0.386292,0.369934
3.489929,0.400651,0.390571,0.375658
